season,gender,match_date,home_team,away_team,home_score,away_score,outcome,set_1_home,set_1_away,set_2_home,set_2_away,set_3_home,set_3_away,set_4_home,set_4_away,set_5_home,set_5_away,match_url
2023,women,2023-05-31,South Korea,Turkey,0,3,0,14,25,17,25,24,26,,,,,https://www.flashscore.com/match/f3FZSiDr/#/match-summary
2023,women,2023-05-31,Serbia,USA,2,3,0,20,25,25,19,25,21,21.0,25.0,12.0,15.0,https://www.flashscore.com/match/Iwh6pKrG/#/match-summary
2023,women,2023-05-31,China,Brazil,3,2,1,25,23,22,25,25,20,20.0,25.0,15.0,12.0,https://www.flashscore.com/match/02c1o0T9/#/match-summary
2023,women,2023-05-31,Croatia,Bulgaria,0,3,0,12,25,17,25,19,25,,,,,https://www.flashscore.com/match/MBbcntE3/#/match-summary
2023,women,2023-05-30,Poland,Canada,3,2,1,20,25,25,23,20,25,25.0,23.0,15.0,13.0,https://www.flashscore.com/match/SlagmMbc/#/match-summary
2023,women,2023-05-30,Italy,Thailand,3,2,1,24,26,25,17,27,29,30.0,28.0,15.0,11.0,https://www.flashscore.com/match/GEekl2qi/#/match-summary
2023,women,2023-05-30,Japan,Dominican Republic,3,1,1,25,23,25,18,22,25,25.0,15.0,,,https://www.flashscore.com/match/E9H6PI6j/#/match-summary
2023,women,2023-05-30,Germany,Netherlands,3,1,1,25,21,25,22,20,25,25.0,22.0,,,https://www.flashscore.com/match/zJI2Qbip/#/match-summary
2024,women,2024-06-23,Japan,Italy,1,3,0,17,25,17,25,25,21,20.0,25.0,,,https://www.flashscore.com/match/EZ4c5EoI/#/match-summary
2024,women,2024-06-23,Brazil,Poland,2,3,0,21,25,28,26,21,25,25.0,19.0,9.0,15.0,https://www.flashscore.com/match/zkg63hGU/#/match-summary
2024,women,2024-06-22,Brazil,Japan,2,3,0,24,26,25,20,21,25,25.0,22.0,12.0,15.0,https://www.flashscore.com/match/MRz7h5ng/#/match-summary
2024,women,2024-06-22,Italy,Poland,3,0,1,25,18,25,17,25,12,,,,,https://www.flashscore.com/match/MNxrlMUQ/#/match-summary
2024,women,2024-06-21,Poland,Turkey,3,2,1,20,25,25,22,25,20,19.0,25.0,15.0,11.0,https://www.flashscore.com/match/U5cyHmLF/#/match-summary
2024,women,2024-06-21,Italy,USA,3,0,1,25,21,25,21,25,23,,,,,https://www.flashscore.com/match/M3xG95Dk/#/match-summary
2024,women,2024-06-20,Thailand,Brazil,0,3,0,21,25,20,25,23,25,,,,,https://www.flashscore.com/match/OIwUoYp2/#/match-summary
2024,women,2024-06-20,China,Japan,0,3,0,21,25,21,25,22,25,,,,,https://www.flashscore.com/match/2JeqFRkS/#/match-summary
2024,women,2024-06-16,China,Poland,3,0,1,25,23,25,15,25,19,,,,,https://www.flashscore.com/match/xzJn4pJJ/#/match-summary
2024,women,2024-06-16,Japan,USA,0,3,0,15,25,18,25,24,26,,,,,https://www.flashscore.com/match/YsbNcrdm/#/match-summary
2024,women,2024-06-16,Turkey,Brazil,0,3,0,14,25,14,25,19,25,,,,,https://www.flashscore.com/match/OWU4u1tJ/#/match-summary
2024,women,2024-06-16,Serbia,Italy,1,3,0,20,25,25,20,23,25,22.0,25.0,,,https://www.flashscore.com/match/fiaJbOts/#/match-summary
2024,women,2024-06-16,Germany,Thailand,3,0,1,25,17,25,21,25,20,,,,,https://www.flashscore.com/match/ptW0tsRC/#/match-summary
2024,women,2024-06-15,Netherlands,South Korea,3,0,1,25,21,25,11,25,17,,,,,https://www.flashscore.com/match/lAMj34YP/#/match-summary
2024,women,2024-06-15,China,Turkey,3,2,1,21,25,17,25,25,21,25.0,23.0,15.0,13.0,https://www.flashscore.com/match/tlZqpPRm/#/match-summary
2024,women,2024-06-15,Japan,Serbia,3,0,1,25,22,25,18,25,15,,,,,https://www.flashscore.com/match/S4ydsNB6/#/match-summary
2024,women,2024-06-15,Poland,Thailand,3,0,1,25,15,25,23,25,17,,,,,https://www.flashscore.com/match/bPquo5Cs/#/match-summary
2024,women,2024-06-15,Italy,USA,3,1,1,25,17,19,25,25,15,25.0,21.0,,,https://www.flashscore.com/match/lExhr3d0/#/match-summary
2024,women,2024-06-15,Dominican Republic,Bulgaria,2,3,0,26,24,23,25,22,25,26.0,24.0,13.0,15.0,https://www.flashscore.com/match/dGcDko4Q/#/match-summary
2024,women,2024-06-15,Canada,France,3,0,1,25,14,25,18,31,29,,,,,https://www.flashscore.com/match/fiwlqqsf/#/match-summary
2024,women,2024-06-14,China,Germany,3,0,1,25,19,25,17,25,18,,,,,https://www.flashscore.com/match/fiHIT3s7/#/match-summary
2024,women,2024-06-14,Italy,South Korea,3,0,1,25,16,25,11,25,13,,,,,https://www.flashscore.com/match/ljb9jRlK/#/match-summary
2024,women,2024-06-14,Dominican Republic,Poland,0,3,0,31,33,20,25,16,25,,,,,https://www.flashscore.com/match/0UHEUqS0/#/match-summary
2024,women,2024-06-14,Canada,Netherlands,0,3,0,24,26,16,25,23,25,,,,,https://www.flashscore.com/match/Aaa5i7ZD/#/match-summary
2024,women,2024-06-14,Bulgaria,Brazil,0,3,0,11,25,11,25,23,25,,,,,https://www.flashscore.com/match/MwJAVPCf/#/match-summary
2024,women,2024-06-14,Serbia,France,1,3,0,22,25,25,22,23,25,21.0,25.0,,,https://www.flashscore.com/match/8fLMSNdD/#/match-summary
2024,women,2024-06-13,Dominican Republic,Turkey,1,3,0,25,17,15,25,17,25,18.0,25.0,,,https://www.flashscore.com/match/AoKWx8KK/#/match-summary
2024,women,2024-06-13,Japan,Canada,2,3,0,25,23,25,22,20,25,21.0,25.0,14.0,16.0,https://www.flashscore.com/match/42O5W5cl/#/match-summary
2024,women,2024-06-13,Germany,Brazil,1,3,0,20,25,22,25,25,21,24.0,26.0,,,https://www.flashscore.com/match/SMURwl5E/#/match-summary
2024,women,2024-06-13,France,South Korea,2,3,0,23,25,25,21,25,17,22.0,25.0,13.0,15.0,https://www.flashscore.com/match/QBP1Xorr/#/match-summary
2024,women,2024-06-13,Bulgaria,Thailand,2,3,0,23,25,25,22,18,25,25.0,22.0,10.0,15.0,https://www.flashscore.com/match/lWVNvUk8/#/match-summary
2024,women,2024-06-13,Netherlands,USA,0,3,0,21,25,20,25,22,25,,,,,https://www.flashscore.com/match/8WxzxSZQ/#/match-summary
2024,women,2024-06-12,Brazil,Poland,3,1,1,22,25,25,17,25,17,25.0,16.0,,,https://www.flashscore.com/match/v1lXH6re/#/match-summary
2024,women,2024-06-12,South Korea,Japan,0,3,0,16,25,16,25,23,25,,,,,https://www.flashscore.com/match/0GxtGpD7/#/match-summary
2024,women,2024-06-12,Turkey,Thailand,3,0,1,25,17,25,17,25,17,,,,,https://www.flashscore.com/match/QcpTInTl/#/match-summary
2024,women,2024-06-12,Netherlands,Serbia,3,1,1,25,20,25,21,18,25,25.0,12.0,,,https://www.flashscore.com/match/MPwxHQc1/#/match-summary
2024,women,2024-06-11,Bulgaria,China,0,3,0,15,25,12,25,17,25,,,,,https://www.flashscore.com/match/lGs0PljL/#/match-summary
2024,women,2024-06-11,Italy,Canada,3,0,1,25,16,25,15,25,14,,,,,https://www.flashscore.com/match/WzoPJSDr/#/match-summary
2024,women,2024-06-11,Germany,Dominican Republic,1,3,0,24,26,25,21,21,25,21.0,25.0,,,https://www.flashscore.com/match/APrdQUzF/#/match-summary
2024,women,2024-06-11,USA,France,3,0,1,25,15,26,24,25,20,,,,,https://www.flashscore.com/match/URbcO85R/#/match-summary
2024,women,2024-06-02,Bulgaria,Germany,1,3,0,19,25,25,21,21,25,11.0,25.0,,,https://www.flashscore.com/match/G2qhRAL8/#/match-summary
2024,women,2024-06-02,USA,Turkey,2,3,0,25,21,20,25,21,25,25.0,12.0,12.0,15.0,https://www.flashscore.com/match/2aulSj62/#/match-summary
2024,women,2024-06-02,South Korea,Canada,0,3,0,15,25,12,25,18,25,,,,,https://www.flashscore.com/match/0f1537T1/#/match-summary
2024,women,2024-06-02,Italy,China,3,0,1,25,23,25,19,25,16,,,,,https://www.flashscore.com/match/M3214mEe/#/match-summary
2024,women,2024-06-02,Brazil,Thailand,3,0,1,25,22,25,14,25,17,,,,,https://www.flashscore.com/match/hUcc5Tbk/#/match-summary
2024,women,2024-06-02,France,Netherlands,0,3,0,17,25,10,25,21,25,,,,,https://www.flashscore.com/match/Ewag69qq/#/match-summary
2024,women,2024-06-01,Serbia,Bulgaria,3,1,1,18,25,25,21,25,17,25.0,16.0,,,https://www.flashscore.com/match/YuoPNyFG/#/match-summary
2024,women,2024-06-01,Poland,USA,3,1,1,29,27,25,22,20,25,25.0,23.0,,,https://www.flashscore.com/match/M5sLOHaA/#/match-summary
2024,women,2024-06-01,South Korea,Turkey,0,3,0,20,25,15,25,20,25,,,,,https://www.flashscore.com/match/SrrHPcp4/#/match-summary
2024,women,2024-06-01,Thailand,China,0,3,0,23,25,17,25,18,25,,,,,https://www.flashscore.com/match/lhqDQwVc/#/match-summary
2024,women,2024-06-01,Dominican Republic,Japan,1,3,0,20,25,25,23,24,26,23.0,25.0,,,https://www.flashscore.com/match/WGl8RJFi/#/match-summary
2024,women,2024-06-01,Brazil,Italy,3,2,1,26,24,25,27,18,25,25.0,19.0,15.0,10.0,https://www.flashscore.com/match/hQk4Sa0o/#/match-summary
2024,women,2024-05-31,Bulgaria,USA,0,3,0,17,25,22,25,22,25,,,,,https://www.flashscore.com/match/vN1M3GNp/#/match-summary
2024,women,2024-05-31,Serbia,Canada,3,1,1,25,22,21,25,26,24,25.0,20.0,,,https://www.flashscore.com/match/21Af8dFT/#/match-summary
2024,women,2024-05-31,Germany,Poland,0,3,0,23,25,20,25,21,25,,,,,https://www.flashscore.com/match/KxLk9x0N/#/match-summary
2024,women,2024-05-31,Japan,China,3,1,1,25,22,19,25,25,18,25.0,17.0,,,https://www.flashscore.com/match/tnMoAIpH/#/match-summary
2024,women,2024-05-31,Netherlands,Dominican Republic,3,1,1,25,17,23,25,25,21,25.0,17.0,,,https://www.flashscore.com/match/nB7rBbVA/#/match-summary
2024,women,2024-05-31,France,Thailand,2,3,0,23,25,21,25,25,23,25.0,20.0,7.0,15.0,https://www.flashscore.com/match/8K8vCvG4/#/match-summary
2024,women,2024-05-30,Serbia,Turkey,1,3,0,18,25,31,33,25,21,21.0,25.0,,,https://www.flashscore.com/match/QeJZCK0b/#/match-summary
2024,women,2024-05-30,Canada,Germany,3,0,1,25,20,25,15,25,22,,,,,https://www.flashscore.com/match/ChFVD0oh/#/match-summary
2024,women,2024-05-30,South Korea,Poland,0,3,0,20,25,20,25,10,25,,,,,https://www.flashscore.com/match/IVFREtWo/#/match-summary
2024,women,2024-05-30,Brazil,Netherlands,3,1,1,25,17,20,25,25,20,25.0,18.0,,,https://www.flashscore.com/match/vuHNFMGu/#/match-summary
2024,women,2024-05-30,France,Japan,0,3,0,14,25,18,25,15,25,,,,,https://www.flashscore.com/match/xxbJAUJU/#/match-summary
2024,women,2024-05-30,Dominican Republic,Italy,0,3,0,12,25,19,25,21,25,,,,,https://www.flashscore.com/match/boaFBA4O/#/match-summary
2024,women,2024-05-29,Germany,Turkey,1,3,0,25,20,20,25,9,25,24.0,26.0,,,https://www.flashscore.com/match/4OaBCjkI/#/match-summary
2024,women,2024-05-29,South Korea,Bulgaria,2,3,0,23,25,25,20,26,24,21.0,25.0,13.0,15.0,https://www.flashscore.com/match/hld7DWZB/#/match-summary
2024,women,2024-05-29,Netherlands,China,1,3,0,25,21,23,25,23,25,21.0,25.0,,,https://www.flashscore.com/match/AP62ECK5/#/match-summary
2024,women,2024-05-29,Italy,France,3,0,1,25,15,25,14,25,14,,,,,https://www.flashscore.com/match/WY7bFh5a/#/match-summary
2024,women,2024-05-28,Canada,USA,1,3,0,22,25,17,25,25,23,20.0,25.0,,,https://www.flashscore.com/match/2a3fGYkg/#/match-summary
2024,women,2024-05-28,Poland,Serbia,3,1,1,25,16,23,25,25,18,25.0,22.0,,,https://www.flashscore.com/match/O84jHEzm/#/match-summary
2024,women,2024-05-28,Brazil,Japan,3,2,1,24,26,26,24,19,25,25.0,20.0,15.0,11.0,https://www.flashscore.com/match/tpFoIfLt/#/match-summary
2024,women,2024-05-28,Thailand,Dominican Republic,3,1,1,25,22,20,25,25,17,26.0,24.0,,,https://www.flashscore.com/match/4ONJMzDP/#/match-summary
2024,women,2024-05-19,Thailand,South Korea,1,3,0,19,25,25,23,16,25,18.0,25.0,,,https://www.flashscore.com/match/jLZybizP/#/match-summary
2024,women,2024-05-19,France,Turkey,0,3,0,19,25,16,25,19,25,,,,,https://www.flashscore.com/match/WIJz0D5C/#/match-summary
2024,women,2024-05-19,USA,Dominican Republic,3,0,1,25,23,25,20,25,18,,,,,https://www.flashscore.com/match/CUzYbXKI/#/match-summary
2024,women,2024-05-19,Poland,Japan,3,0,1,26,24,25,20,25,23,,,,,https://www.flashscore.com/match/hSKW0gj6/#/match-summary
2024,women,2024-05-19,Brazil,Serbia,3,0,1,25,15,25,19,25,19,,,,,https://www.flashscore.com/match/b5LS1Zz0/#/match-summary
2024,women,2024-05-19,Germany,Netherlands,1,3,0,21,25,25,21,23,25,20.0,25.0,,,https://www.flashscore.com/match/p2HO2FLg/#/match-summary
2024,women,2024-05-18,Thailand,Canada,1,3,0,21,25,13,25,25,20,17.0,25.0,,,https://www.flashscore.com/match/2wSJ3e6m/#/match-summary
2024,women,2024-05-18,South Korea,Dominican Republic,0,3,0,13,25,19,25,20,25,,,,,https://www.flashscore.com/match/OnTF4yis/#/match-summary
2024,women,2024-05-18,Italy,Turkey,3,1,1,25,27,25,21,25,21,25.0,19.0,,,https://www.flashscore.com/match/h4xpAcTJ/#/match-summary
2024,women,2024-05-18,Serbia,China,1,3,0,25,21,15,25,18,25,18.0,25.0,,,https://www.flashscore.com/match/Wfyl9HrQ/#/match-summary
2024,women,2024-05-18,France,Bulgaria,3,1,1,19,25,25,21,25,11,29.0,27.0,,,https://www.flashscore.com/match/jab1oEjJ/#/match-summary
2024,women,2024-05-18,Poland,Netherlands,3,0,1,25,20,26,24,25,18,,,,,https://www.flashscore.com/match/hEubnfyD/#/match-summary
2024,women,2024-05-17,Brazil,USA,3,1,1,25,22,25,16,18,25,25.0,19.0,,,https://www.flashscore.com/match/bitfmzM6/#/match-summary
2024,women,2024-05-17,China,Canada,1,3,0,22,25,25,20,23,25,22.0,25.0,,,https://www.flashscore.com/match/K0sjlG60/#/match-summary
2024,women,2024-05-17,Italy,Bulgaria,3,0,1,25,11,25,22,25,19,,,,,https://www.flashscore.com/match/OYmsjxxl/#/match-summary
2024,women,2024-05-17,Serbia,Thailand,3,0,1,25,13,29,27,25,19,,,,,https://www.flashscore.com/match/2Pnokdif/#/match-summary
2024,women,2024-05-17,France,Poland,0,3,0,20,25,16,25,17,25,,,,,https://www.flashscore.com/match/UBlwiIMs/#/match-summary
2024,women,2024-05-17,Japan,Germany,3,0,1,25,21,25,15,25,22,,,,,https://www.flashscore.com/match/IZL98phF/#/match-summary
2024,women,2024-05-16,Dominican Republic,Canada,0,3,0,20,25,21,25,22,25,,,,,https://www.flashscore.com/match/zBW49Qx9/#/match-summary
2024,women,2024-05-16,China,USA,3,1,1,23,25,25,23,25,22,25.0,19.0,,,https://www.flashscore.com/match/dKX0A6N2/#/match-summary
2024,women,2024-05-16,Brazil,South Korea,3,0,1,25,15,25,19,25,17,,,,,https://www.flashscore.com/match/UDqJoNp2/#/match-summary
2024,women,2024-05-16,Netherlands,Turkey,1,3,0,14,25,25,23,23,25,18.0,25.0,,,https://www.flashscore.com/match/jNpFn3Ve/#/match-summary
2024,women,2024-05-16,Bulgaria,Japan,0,3,0,13,25,15,25,15,25,,,,,https://www.flashscore.com/match/8beAmqGk/#/match-summary
2024,women,2024-05-16,Germany,Italy,1,3,0,16,25,16,25,25,21,22.0,25.0,,,https://www.flashscore.com/match/fei6lP0q/#/match-summary
2024,women,2024-05-15,Serbia,Dominican Republic,1,3,0,18,25,17,25,25,21,20.0,25.0,,,https://www.flashscore.com/match/xG4vg5hS/#/match-summary
2024,women,2024-05-15,USA,Thailand,3,1,1,25,22,19,25,25,12,25.0,18.0,,,https://www.flashscore.com/match/bP5zfowM/#/match-summary
2024,women,2024-05-15,Japan,Turkey,3,2,1,25,23,25,21,23,25,20.0,25.0,15.0,11.0,https://www.flashscore.com/match/tlBVfRNF/#/match-summary
2024,women,2024-05-15,France,Germany,0,3,0,22,25,14,25,22,25,,,,,https://www.flashscore.com/match/2cCRe789/#/match-summary
2024,women,2024-05-14,Brazil,Canada,3,1,1,26,24,23,25,26,24,25.0,12.0,,,https://www.flashscore.com/match/8zDNdmg3/#/match-summary
2024,women,2024-05-14,China,South Korea,3,0,1,25,15,25,16,25,14,,,,,https://www.flashscore.com/match/d09JcTwc/#/match-summary
2024,women,2024-05-14,Italy,Poland,0,3,0,26,28,23,25,21,25,,,,,https://www.flashscore.com/match/feVzZq1d/#/match-summary
2024,women,2024-05-14,Bulgaria,Netherlands,0,3,0,14,25,20,25,22,25,,,,,https://www.flashscore.com/match/G4WWZPoj/#/match-summary
